filename,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_score,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_score,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_score,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_score,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_score,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_score,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_score,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_score,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_score,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_score,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_score,class_no,class_name
Adho Mukha Svanasana/14064.jpg,0.48831618,0.71293294,0.9999629,0.49874628,0.7178824,0.99997556,0.4999007,0.71680886,0.99997294,0.5007438,0.71577597,0.9999689,0.49765113,0.7194388,0.9999721,0.49816442,0.7194522,0.9999745,0.49840665,0.71948683,0.9999746,0.5052407,0.7045268,0.9999472,0.50110567,0.7101779,0.9999621,0.48742467,0.7008545,0.9999306,0.48577,0.70297277,0.9999491,0.49202687,0.6525126,0.9975132,0.5026479,0.6631854,0.99956995,0.54794586,0.69280195,0.42109203,0.57732385,0.7100654,0.9829131,0.6175144,0.7254832,0.53161794,0.6516514,0.7482682,0.9648041,0.6402077,0.7215085,0.48754212,0.6752731,0.75102717,0.9363342,0.6376766,0.7246135,0.48655358,0.6781003,0.74895036,0.9287628,0.6325191,0.7287189,0.46970958,0.67006224,0.74846935,0.9209531,0.37980923,0.53853947,0.9988317,0.36279666,0.53792834,0.99951124,0.4499258,0.66510886,0.62186646,0.29979098,0.70234543,0.9983529,0.5521014,0.76676214,0.89239436,0.22479852,0.870404,0.9989145,0.5597867,0.7782277,0.89345604,0.20117204,0.89211214,0.99765056,0.6067416,0.7927849,0.9132734,0.22800218,0.9215025,0.99789053,0,Adho Mukha Svanasana
Adho Mukha Svanasana/14285.jpg,0.33451062,0.097948104,0.9880823,0.29795992,0.11309245,0.9911028,0.29003394,0.108872384,0.98999166,0.28229135,0.104663044,0.99304974,0.30900306,0.12273207,0.98881406,0.3094204,0.12531343,0.9832609,0.30965072,0.12789664,0.98495907,0.24970973,0.08405712,0.9888044,0.28545398,0.11527625,0.9748136,0.32788736,0.06615308,0.987225,0.340799,0.07642886,0.9810668,0.27164555,0.0016150773,0.99750227,0.3073429,0.028097153,0.99438286,0.41229123,0.09163049,0.7906454,0.4235839,0.12374845,0.17487282,0.41700855,0.16655234,0.6245263,0.46744293,0.21262828,0.21095812,0.40172473,0.17857304,0.5855962,0.4771941,0.23188993,0.23652081,0.39707717,0.18425795,0.57214487,0.46713307,0.23297259,0.23446977,0.4020967,0.17577711,0.55967075,0.46875498,0.22543797,0.22255658,0.64953434,-0.30176038,0.9877325,0.6577369,-0.2625198,0.98845494,0.65440947,-0.021680921,0.6851991,0.64465624,0.08885047,0.2071505,0.5744833,0.25167945,0.7811888,0.69821286,0.29444304,0.4698,0.57183623,0.28615168,0.7665068,0.7189164,0.31000927,0.47119832,0.4948507,0.33089224,0.8039471,0.6532058,0.37234107,0.5719872,0,Adho Mukha Svanasana
Adho Mukha Svanasana/14450.jpg,0.61471045,0.57740796,0.99990225,0.6004526,0.57080495,0.9999201,0.5975881,0.5717504,0.9999168,0.59405977,0.57277864,0.9998801,0.5992735,0.5714845,0.99990034,0.596692,0.5727484,0.99989474,0.5937895,0.5739997,0.9998853,0.56738496,0.5872857,0.99993014,0.5680915,0.5892486,0.9998884,0.6077799,0.5942818,0.99977344,0.6076174,0.5951856,0.9998074,0.56378925,0.6419407,0.99795854,0.5644837,0.65824074,0.9984425,0.48210004,0.54836214,0.6520704,0.49888712,0.55709237,0.91575134,0.39285332,0.46349347,0.6449285,0.39457196,0.45504975,0.9497547,0.35003477,0.45833147,0.56938607,0.3618663,0.44546854,0.927827,0.3532902,0.45280248,0.56256396,0.35894895,0.44627345,0.9253994,0.3704497,0.45481196,0.5610875,0.37110054,0.44920543,0.9198376,0.6260359,0.8978043,0.9923585,0.62739193,0.9205343,0.99561286,0.6961776,0.71079063,0.17656739,0.6644794,0.7409415,0.98139346,0.8186475,0.47737825,0.16495636,0.70813656,0.4930297,0.9419263,0.85930115,0.4585652,0.23079377,0.73209935,0.47497183,0.94863373,0.80609655,0.38326252,0.23782475,0.64202785,0.37852126,0.9309535,0,Adho Mukha Svanasana
Adho Mukha Svanasana/14532.jpg,0.34778473,0.17070934,0.998102,0.33554178,0.16372192,0.9990075,0.33375013,0.16438296,0.99880826,0.33202428,0.16486114,0.99895895,0.3345884,0.16420007,0.99888176,0.3320617,0.16512698,0.99864477,0.3294856,0.16591248,0.99899536,0.31377944,0.17752889,0.99873227,0.3103232,0.17992076,0.99898714,0.34798402,0.18769774,0.99762815,0.34658042,0.18828318,0.99824536,0.31774646,0.23644015,0.97151923,0.28818873,0.23757724,0.9958022,0.29027203,0.14841035,0.104218915,0.24205738,0.13074833,0.95520025,0.22997156,0.047581226,0.17457025,0.19796248,0.030787408,0.8899047,0.23038621,0.050670564,0.21703845,0.18285812,0.03425899,0.853745,0.22483808,0.04630062,0.2288062,0.17737667,0.035723507,0.84445703,0.2317529,0.049084663,0.23170206,0.18348892,0.042167425,0.8188499,0.3588308,0.4525436,0.97465044,0.3592731,0.4730737,0.99041265,0.5092608,0.4272554,0.13036914,0.54721797,0.4348358,0.9791103,0.58782864,0.35473347,0.1369848,0.7082145,0.37719083,0.9711594,0.6064223,0.35977554,0.18121625,0.74033386,0.3849086,0.97012645,0.6024051,0.2991942,0.1611331,0.7290759,0.29560196,0.9340824,0,Adho Mukha Svanasana
Adho Mukha Svanasana/14560.jpg,0.53265494,0.8235822,0.9996617,0.53543645,0.84299487,0.9997185,0.53383344,0.84450805,0.9996909,0.5323012,0.84600055,0.9996848,0.5343555,0.8434991,0.999747,0.5321109,0.8453271,0.9997392,0.5297465,0.8473104,0.999734,0.5138005,0.85368603,0.9993826,0.512051,0.85592467,0.9997353,0.5157832,0.81738067,0.9991786,0.51383823,0.8155923,0.9989617,0.45130566,0.8100178,0.99863523,0.43935513,0.8059451,0.99679095,0.48059878,0.94459766,0.9763248,0.4738118,0.93087614,0.20836596,0.49554864,1.1258044,0.94221956,0.5012804,1.0856392,0.41831452,0.48623815,1.1357825,0.91817147,0.49067208,1.1147138,0.55031294,0.49725002,1.1514187,0.90659004,0.4828888,1.1246834,0.5491525,0.479559,1.1170433,0.89821225,0.49087542,1.1160924,0.56670946,0.30976915,0.47794566,0.99635315,0.3011276,0.48642865,0.9962147,0.5771289,0.53078234,0.9747829,0.54532886,0.5242629,0.3485293,0.7963904,0.56720376,0.94896376,0.69537663,0.46831137,0.3687415,0.82543063,0.5415413,0.94279236,0.7161226,0.44565085,0.40948886,0.8528415,0.6574786,0.92968744,0.72906196,0.51041365,0.44882426,0,Adho Mukha Svanasana
Adho Mukha Svanasana/1501.jpg,0.64824057,0.6609074,0.9996177,0.6331475,0.67894673,0.99973744,0.6301899,0.6791516,0.99970406,0.62716466,0.67918175,0.99978167,0.6334186,0.6786492,0.9997135,0.63069355,0.67858815,0.99966955,0.6278691,0.6784819,0.9997037,0.59715784,0.6691723,0.9994,0.5974373,0.66771615,0.9993611,0.63946533,0.6442289,0.9992686,0.641027,0.6422112,0.99919695,0.5627903,0.6099764,0.998874,0.5587397,0.584032,0.9964557,0.6254337,0.7603914,0.9903374,0.6164025,0.7316203,0.2358207,0.643842,0.9259275,0.9664216,0.63438845,0.87958014,0.48347318,0.64434344,0.9645389,0.95067567,0.6373453,0.9058727,0.60325694,0.6304347,0.96667576,0.9384821,0.6291255,0.919815,0.6094995,0.6317063,0.9503813,0.9197821,0.62918967,0.90840685,0.63290465,0.5221883,0.2875028,0.9965668,0.5401077,0.29598674,0.9962534,0.5821838,0.2553056,0.9498411,0.72265244,0.30917057,0.29671368,0.884676,0.3723345,0.84011006,0.93564826,0.38470805,0.44412866,0.8504482,0.37249416,0.77370137,0.9369906,0.35489905,0.5687428,0.8892158,0.44402462,0.81234443,0.9480008,0.45386678,0.56377137,0,Adho Mukha Svanasana
Adho Mukha Svanasana/15232.jpg,0.43861234,0.64087665,0.9998386,0.42690483,0.65133303,0.99989855,0.42520738,0.6507472,0.99989176,0.4235367,0.6500526,0.9998859,0.42681104,0.65140295,0.99990463,0.42524254,0.65096927,0.99989843,0.42364764,0.6505261,0.9998878,0.41272327,0.6366385,0.9998043,0.41378233,0.6386387,0.99978346,0.43895882,0.6258756,0.9995085,0.4395978,0.6259821,0.9993986,0.40852916,0.57242835,0.9984566,0.420276,0.56845474,0.99735594,0.35122845,0.67430556,0.9853292,0.36464155,0.6588459,0.21071288,0.26908064,0.7824039,0.96917254,0.30085495,0.7391422,0.3992981,0.24037015,0.80297744,0.9510108,0.27762607,0.74731493,0.49439305,0.232167,0.7984606,0.94483274,0.27325973,0.7502638,0.50955325,0.24355412,0.7911139,0.9346846,0.28073385,0.7501787,0.5130517,0.5513246,0.3400771,0.9980531,0.54362583,0.35069945,0.99764013,0.61727554,0.5559043,0.9701882,0.6070195,0.5442831,0.27138224,0.6895041,0.77109224,0.97235245,0.6774512,0.73427147,0.35198867,0.72383535,0.79807436,0.9702327,0.7203922,0.7873483,0.36375272,0.63417375,0.80881315,0.97118336,0.6285264,0.7976724,0.43842,0,Adho Mukha Svanasana
Adho Mukha Svanasana/15389.jpg,0.32821438,0.506167,0.99914277,0.31720197,0.5155335,0.99896336,0.317411,0.51793224,0.9991906,0.31752044,0.52038234,0.99889165,0.31719932,0.5142362,0.9989279,0.31759477,0.51566184,0.99924004,0.3179941,0.5171084,0.9990336,0.3233319,0.53983724,0.9982944,0.3252266,0.53391755,0.99932885,0.34252906,0.5121671,0.9985739,0.34187183,0.5110043,0.99886775,0.37809795,0.5659498,0.9976584,0.37645537,0.5448482,0.99967563,0.292933,0.5798534,0.22594267,0.27798727,0.57185966,0.99494416,0.19519794,0.61259884,0.6593842,0.18122905,0.5928066,0.99704593,0.17659149,0.62859833,0.85814786,0.16003767,0.6081456,0.9939883,0.17274979,0.62799704,0.8711538,0.15925628,0.6131873,0.99129945,0.17884308,0.62213475,0.84952265,0.16725975,0.60849667,0.9824587,0.5925028,0.5189872,0.9983931,0.6030864,0.5058075,0.99906677,0.616877,0.37089944,0.49719697,0.62121797,0.3631919,0.99845123,0.6103856,0.2418327,0.6361784,0.6142747,0.22145164,0.9985599,0.6170587,0.21489301,0.826041,0.6200813,0.19083422,0.9991934,0.5496919,0.24111834,0.7565864,0.55513155,0.22682765,0.99571264,0,Adho Mukha Svanasana
Adho Mukha Svanasana/15454.jpg,0.5727685,0.2712963,0.99906427,0.56369114,0.24565431,0.9990239,0.5611823,0.24456385,0.99895895,0.55803823,0.2435349,0.9988141,0.5618031,0.2454283,0.9988667,0.558572,0.24451613,0.99865854,0.5549223,0.2438648,0.99873906,0.52688235,0.24793023,0.9986039,0.5260778,0.24872494,0.9985807,0.5618844,0.2886255,0.996411,0.5590436,0.2895165,0.9964227,0.484686,0.35362604,0.9934604,0.49961698,0.3567465,0.99714726,0.4718576,0.18715912,0.13160753,0.47475463,0.17285669,0.88763803,0.403249,0.033240676,0.2647019,0.40760744,0.014002383,0.891902,0.3808736,0.02357167,0.30452716,0.38839823,-0.024361014,0.87586707,0.37832052,0.023973525,0.30584967,0.3843066,-0.023248851,0.8682479,0.39553696,0.016369343,0.31084585,0.39125162,-0.004116833,0.8614641,0.5136316,0.6961958,0.9980585,0.50551796,0.73950106,0.99885714,0.7040231,0.56622726,0.1614892,0.70139223,0.5800423,0.9539276,0.8855715,0.32890487,0.21884742,0.8932745,0.33917147,0.9107263,0.9108419,0.31622007,0.27243894,0.8865117,0.40421408,0.88787574,0.8456,0.21593368,0.31498942,0.854519,0.24487475,0.87434214,0,Adho Mukha Svanasana
Adho Mukha Svanasana/15759.jpg,0.78247744,0.68913317,0.9999553,0.78058803,0.7273733,0.9999627,0.78289145,0.7328849,0.99997056,0.7858849,0.7387296,0.9999641,0.7835107,0.72527254,0.9999304,0.7871649,0.7287596,0.9999316,0.79167473,0.73298323,0.9999231,0.82104915,0.7559954,0.9999666,0.8249018,0.7548672,0.9999317,0.8072356,0.68563354,0.9999076,0.8108939,0.6845904,0.9998276,0.9332913,0.7124902,0.9971294,0.9140903,0.71350265,0.99765414,0.77212614,0.83863544,0.645277,0.72529584,0.8339889,0.9917732,0.6911225,0.98408264,0.7730601,0.6783286,0.9950102,0.98637706,0.6852057,1.0203521,0.8140946,0.6712599,1.0611019,0.9671861,0.6869883,1.0272093,0.8266936,0.68528825,1.0494411,0.9565067,0.6916983,1.0065382,0.8137137,0.683206,1.0293009,0.9400531,1.3246202,0.5522211,0.9675136,1.3295494,0.538745,0.978009,1.00041,0.40693587,0.10811915,1.0153801,0.394202,0.9879106,0.8181193,0.18521863,0.27105725,0.8163809,0.15926865,0.9745701,0.8004354,0.13357729,0.4110738,0.8109818,0.10483351,0.9682549,0.70510864,0.15139428,0.5945806,0.6976301,0.22002581,0.97616994,0,Adho Mukha Svanasana
Adho Mukha Svanasana/15768.jpg,0.84665483,0.20560277,0.99132514,0.8441216,0.19798678,0.98776,0.84436715,0.19617963,0.98747,0.84463286,0.19437507,0.9896951,0.84430355,0.20386434,0.98932475,0.8446771,0.20620626,0.98576003,0.84508854,0.20854336,0.98698515,0.8491154,0.19776541,0.98995626,0.8510312,0.21828198,0.9860497,0.85318065,0.2095823,0.989777,0.8526075,0.2165733,0.99203193,0.8603505,0.19904506,0.9979388,0.8914505,0.26418403,0.9990509,0.83214086,0.13321266,0.71376395,0.9158733,0.25030324,0.15162803,0.78804386,0.0897803,0.3701128,0.89690006,0.22773708,0.11090305,0.7747519,0.07872383,0.2774095,0.8950098,0.22039956,0.13094522,0.7720256,0.07801575,0.26843587,0.8889996,0.22284786,0.13046859,0.77853227,0.08311412,0.26907614,0.8888654,0.22466749,0.13746658,0.9491323,0.17374285,0.9994061,0.96793526,0.19857898,0.99971,0.884343,0.12731153,0.84151936,0.91292804,0.17066376,0.47794753,0.8033339,0.070505455,0.68781894,0.90278196,0.13428271,0.27072626,0.7956652,0.068210065,0.7538317,0.8991063,0.13309689,0.17963521,0.7729912,0.033547863,0.6433454,0.90351856,0.10974696,0.24195679,0,Adho Mukha Svanasana
Adho Mukha Svanasana/16349.jpg,0.48174107,0.41946656,0.9992182,0.47627318,0.40976256,0.9994137,0.47397688,0.40765816,0.9991161,0.471639,0.40553582,0.9991611,0.47898313,0.41379058,0.99972063,0.47851402,0.41367167,0.9996524,0.47831288,0.41340387,0.99968994,0.44958213,0.39527982,0.99919146,0.45875058,0.40686053,0.99976903,0.46993783,0.42092443,0.99812955,0.47348052,0.42122722,0.9990145,0.36564496,0.41911155,0.99888164,0.4385941,0.41646814,0.9999088,0.34366554,0.49292204,0.8068767,0.5283238,0.39468086,0.99731064,0.36264002,0.4802455,0.65695196,0.64046943,0.35699046,0.99329454,0.35713053,0.47304556,0.57308483,0.67274886,0.3526622,0.97806156,0.35644373,0.4616181,0.62182736,0.6613816,0.33179212,0.9792874,0.36206168,0.46558708,0.5693295,0.6498423,0.3365295,0.96400326,0.37870702,0.46795928,0.9997508,0.3908274,0.49155545,0.99993956,0.43055546,0.45424366,0.17133212,0.423576,0.53864855,0.19454077,0.5085429,0.5466459,0.24769649,0.44301477,0.6591658,0.27631673,0.5182677,0.5607806,0.3030838,0.44405642,0.67668855,0.24443659,0.5340534,0.5637599,0.46230218,0.45371282,0.69831187,0.409274,0,Adho Mukha Svanasana
Adho Mukha Svanasana/16378.jpg,0.5717897,0.60118186,0.99981755,0.6021575,0.6083509,0.99987686,0.6062498,0.6056154,0.99987686,0.6102729,0.60227907,0.99983704,0.59691024,0.6107892,0.99981207,0.5970793,0.61020076,0.9998128,0.59708667,0.6094533,0.99980766,0.6293504,0.5726188,0.9998354,0.61061656,0.59000933,0.9997367,0.57038486,0.5813963,0.999613,0.5635049,0.5840771,0.99958783,0.6006,0.47197863,0.99661046,0.5719762,0.51621485,0.9992899,0.7038475,0.5205486,0.6866956,0.70219356,0.6359049,0.97754014,0.8210112,0.5185629,0.7713816,0.8641265,0.72183377,0.99271965,0.85306334,0.49923927,0.6979502,0.9099493,0.7314822,0.9850188,0.8551743,0.50950587,0.706738,0.9243677,0.73001045,0.98391104,0.84305507,0.51597804,0.69435453,0.90663135,0.7221291,0.9800046,0.38778642,0.26683074,0.99932027,0.3465876,0.25049895,0.9997199,0.40797794,0.4914959,0.16700584,0.30157334,0.51467466,0.98595387,0.45600948,0.65259105,0.40123454,0.25903428,0.7616535,0.9871557,0.44824907,0.6730637,0.41502377,0.24529381,0.79525137,0.97694916,0.52992475,0.6955498,0.44404685,0.32780224,0.82380474,0.9778251,0,Adho Mukha Svanasana
Adho Mukha Svanasana/16627.jpg,0.45767587,0.6054629,0.9996493,0.44272032,0.617754,0.9997683,0.44044822,0.61641055,0.99977344,0.43846542,0.61476856,0.99975556,0.44308448,0.6170549,0.99977964,0.440918,0.6154599,0.999777,0.43874732,0.6137835,0.9997454,0.4217835,0.59257364,0.99964917,0.42184284,0.59354395,0.9996691,0.4529092,0.58401763,0.9989944,0.45519793,0.5818102,0.99893886,0.4263382,0.523201,0.99761766,0.43465835,0.5065452,0.9956287,0.39719027,0.67880416,0.9859825,0.40231144,0.6649636,0.26073378,0.33556062,0.81558967,0.9747692,0.35347772,0.76370955,0.55239433,0.31094155,0.8344472,0.9591125,0.33161104,0.7813247,0.62069416,0.30319768,0.8279685,0.9527334,0.3305729,0.7783726,0.62336415,0.31256416,0.8227077,0.9440118,0.33652365,0.77696025,0.6200878,0.5245887,0.227251,0.99813986,0.52689266,0.22579233,0.99796593,0.67279816,0.40867025,0.97616893,0.6656032,0.40303066,0.23851417,0.8137988,0.5965998,0.98010063,0.80328846,0.5806457,0.3957671,0.8522855,0.6223128,0.97637945,0.83817744,0.60829806,0.36917037,0.79291296,0.68028367,0.97502,0.78102785,0.6738193,0.48423153,0,Adho Mukha Svanasana
Adho Mukha Svanasana/17145.jpg,0.50877583,0.40243518,0.99541914,0.52101445,0.4033934,0.9980677,0.52187955,0.40515065,0.9989059,0.52254385,0.40707928,0.9984315,0.52176714,0.40298763,0.9970983,0.52337366,0.404406,0.9976769,0.5248255,0.40594947,0.99630046,0.5245833,0.42434448,0.9981673,0.52713406,0.4229036,0.9981893,0.5036495,0.41182226,0.9933494,0.50420904,0.41209882,0.9915159,0.50143915,0.44625956,0.99913895,0.51415753,0.46374467,0.9969727,0.54849875,0.37588203,0.98253906,0.5587819,0.39901295,0.15820593,0.6300268,0.33431056,0.9685902,0.62409383,0.36491513,0.4619362,0.6516167,0.3315509,0.94773424,0.6452173,0.3663585,0.6077186,0.6545487,0.3394456,0.93795353,0.6475922,0.37218446,0.6057031,0.64850867,0.3423538,0.91668725,0.64237857,0.37085512,0.59115064,0.38300613,0.5723771,0.9999088,0.39046732,0.60793024,0.9999503,0.29931375,0.41716617,0.9954281,0.31540778,0.66631645,0.99431425,0.23810647,0.27950862,0.9971513,0.24708968,0.7452273,0.9956993,0.22221425,0.26662654,0.9944906,0.23373696,0.76689655,0.9940963,0.23817335,0.24333963,0.99446255,0.20546897,0.7164208,0.9933106,0,Adho Mukha Svanasana
Adho Mukha Svanasana/17169.jpg,0.19540863,0.21731392,0.99992466,0.19874842,0.1987302,0.9999368,0.20003115,0.19824257,0.99993813,0.2011238,0.19787267,0.9999559,0.2001934,0.1988393,0.999887,0.202407,0.19846302,0.99984705,0.2045273,0.19788143,0.9999006,0.22410077,0.20312613,0.9998877,0.22719659,0.199969,0.9998338,0.20847568,0.23200408,0.99974555,0.21047364,0.23225728,0.99968517,0.27176955,0.2965536,0.9998209,0.29906887,0.3159685,0.99791664,0.12119171,0.39121342,0.9902201,0.16565074,0.38876525,0.4421389,0.051003367,0.25994527,0.9869386,0.086374104,0.28779796,0.38205168,0.036649466,0.23272236,0.9795976,0.060207576,0.24480371,0.3079213,0.042342395,0.224875,0.97758716,0.06234473,0.24157572,0.2958575,0.047673285,0.23321597,0.96933794,0.06885207,0.25060338,0.29748353,0.3932984,0.5408581,0.9993248,0.4068131,0.5416312,0.9985435,0.43104833,0.7834563,0.8852097,0.42925024,0.76894826,0.19543868,0.5088136,0.99104846,0.86244893,0.48749143,0.9697197,0.3471998,0.5339766,1.0017748,0.863344,0.51330256,0.9879701,0.4771208,0.45759058,1.071627,0.8399016,0.43091688,1.0381808,0.52728355,0,Adho Mukha Svanasana
Adho Mukha Svanasana/17352.jpg,0.46407688,0.66482615,0.99989855,0.4713803,0.68716943,0.99986863,0.4736838,0.6882107,0.99987113,0.47630125,0.6891552,0.9998294,0.4720999,0.68683136,0.99986637,0.47466543,0.68762803,0.9998692,0.47757035,0.68823504,0.9998491,0.5070707,0.6867118,0.99972767,0.50570154,0.6851938,0.9997404,0.47690344,0.6468829,0.9995028,0.47777364,0.6468181,0.9995747,0.5657246,0.6139179,0.9956768,0.5543439,0.6245482,0.9983005,0.53884876,0.7571089,0.48195213,0.5300193,0.7711334,0.97339237,0.55821407,0.90427256,0.63561165,0.5411749,0.95601785,0.9683529,0.58478385,0.931599,0.60664093,0.56027454,0.9803568,0.95110434,0.5842008,0.9365753,0.6013445,0.5691036,0.9765159,0.9475712,0.57383084,0.929691,0.5900129,0.56212157,0.9692414,0.9408995,0.54109263,0.26927274,0.9937928,0.53206223,0.25296193,0.99382293,0.3451541,0.43670732,0.18818185,0.32921648,0.44122705,0.96883863,0.13343167,0.62780315,0.28525615,0.11250597,0.63672084,0.95523804,0.10994747,0.6665096,0.27822968,0.064095706,0.6553729,0.94158417,0.16329858,0.74000967,0.34687778,0.14104176,0.7537648,0.9375534,0,Adho Mukha Svanasana
Adho Mukha Svanasana/17636.jpg,0.84462893,0.58959484,0.9998271,0.83648723,0.6159723,0.99984086,0.8335555,0.61741585,0.9997726,0.8304881,0.61851656,0.99975437,0.8379946,0.61438733,0.99974674,0.83637536,0.6150225,0.9997018,0.83444613,0.61567855,0.9997551,0.8012443,0.61855197,0.9996025,0.8061516,0.61896515,0.99967957,0.8287279,0.57224756,0.99935526,0.83080125,0.5701548,0.9990576,0.73350537,0.5372267,0.9932816,0.72739375,0.517603,0.99024147,0.8223249,0.7171202,0.9771837,0.8245123,0.6825143,0.30833566,0.87160563,0.83221054,0.8109149,0.872426,0.8266053,0.23231782,0.88332313,0.84978974,0.647077,0.8774721,0.84956664,0.2103646,0.88030183,0.8467788,0.6482026,0.88209325,0.8449664,0.2152573,0.87722695,0.83857876,0.6409236,0.8826947,0.83863354,0.2225196,0.72573346,0.117282644,0.9716845,0.72275007,0.14525458,0.9654967,0.93052304,0.2705111,0.95831484,0.8998308,0.4276049,0.6399482,0.87744904,0.24606395,0.7106358,0.9967199,0.7660261,0.6490484,0.8485229,0.24245863,0.6251563,1.0250106,0.80594164,0.66551167,0.8750821,0.25454617,0.71131843,0.9608334,0.90168774,0.62500846,0,Adho Mukha Svanasana
Adho Mukha Svanasana/17765.jpg,0.3328193,0.8514821,0.9995988,0.31588146,0.8630171,0.9996667,0.3145706,0.8616859,0.99965775,0.31308576,0.8602284,0.999734,0.31435102,0.86249864,0.99965537,0.31212094,0.8612436,0.99966776,0.30967095,0.8599069,0.9997136,0.30160403,0.84252214,0.9991372,0.29318622,0.8389859,0.9995123,0.3350366,0.8297229,0.9994879,0.3328508,0.8298082,0.9992736,0.31590086,0.7707256,0.9990614,0.27374706,0.7597339,0.9977411,0.27269995,0.92915314,0.9824796,0.23166141,0.8947023,0.27602202,0.20850912,1.0982673,0.96458024,0.18227938,1.0203109,0.6459012,0.21284708,1.1075978,0.9574215,0.15894112,1.0573761,0.7658832,0.20011744,1.1007881,0.95080817,0.15623343,1.0659518,0.7786203,0.20771265,1.0896868,0.9309257,0.17454001,1.06101,0.7765715,0.5149398,0.48673242,0.99668556,0.48064142,0.49212223,0.99601847,0.6432118,0.6626346,0.963126,0.6089496,0.66707164,0.24092983,0.77360845,0.84660757,0.967398,0.724278,0.8082776,0.4404808,0.81333625,0.8708905,0.9371044,0.75423807,0.8385041,0.5595169,0.69744205,0.905774,0.95270854,0.6723847,0.885872,0.61824423,0,Adho Mukha Svanasana
Adho Mukha Svanasana/17773.jpg,0.6807486,0.613052,0.99849343,0.6894116,0.6207636,0.99839455,0.6904847,0.62031436,0.99842656,0.6919503,0.6192258,0.99871945,0.68693364,0.62426466,0.99779224,0.6868866,0.62541336,0.99759704,0.6871107,0.626277,0.9974437,0.6933164,0.61156994,0.9987356,0.6831593,0.62631243,0.996478,0.6710454,0.6053751,0.9991425,0.66929054,0.60608226,0.9984023,0.6284857,0.5362818,0.99991584,0.606124,0.6009494,0.9962224,0.48930454,0.5383053,0.8385474,0.5556356,0.59109384,0.3646728,0.35673606,0.5319341,0.6001187,0.50391096,0.6181939,0.2917352,0.32697153,0.5333062,0.48168895,0.48303837,0.6279414,0.25462562,0.32594058,0.5317098,0.48450074,0.49409676,0.6254407,0.2563795,0.3342641,0.53177637,0.47809637,0.49973217,0.61853725,0.22168401,0.46652073,0.4479411,0.99991095,0.4647362,0.48092818,0.9993849,0.38749564,0.3460204,0.9258062,0.3899207,0.4128228,0.36578682,0.255727,0.15850171,0.9821032,0.2754256,0.29739755,0.71781087,0.23131344,0.14321706,0.95280546,0.2478827,0.28656712,0.62873155,0.25269544,0.10208759,0.9507904,0.267277,0.23537284,0.629564,0,Adho Mukha Svanasana
